Date/Time           	Type    	Tweet                                                                                                                   	Tweet Id            
2019-10-02 15:39:07 	tweet   	Adam Schiff should only be so lucky to have the brains honor and strength of Secretary of State Mike Pompeo. For a lowlife like Schiff who completely fabricated my words and read them to Congress as though they were said by me to demean a First in Class at West Point is SAD!	1179420554601910272 
2019-10-02 15:48:47 	tweet   	The Do Nothing Democrats should be focused on building up our Country not wasting everyone’s time and energy on BULLSHIT which is what they have been doing ever since I got overwhelmingly elected in 2016 223-306. Get a better candidate this time you’ll need it!	1179422987684077568 
2019-10-02 19:51:56 	tweet   	“Schiff House Intel Chairman Got Early Account of Whistle-Blower’s Accusations” SCHIFF IS A FRAUD! https://t.co/BNXiq5dsXg https://t.co/PHdh8PBTGb	1179484176267038721 
2019-10-02 21:06:36 	tweet   	LOOK AT THIS PHOTOGRAPH! https://t.co/QQYTqG4KTt                                                                        	1179502966606352386 
2019-10-02 23:27:52 	tweet   	Mississippi there is a VERY important election for Governor on November 5th. I need you to Get Out and Vote for our Great Republican nominee @TateReeves. Tate is strong on Crime tough on Illegal Immigration and will protect your Second Amendment....	1179538517992595458 
2019-10-02 23:27:52 	tweet   	....He loves our Military and supports our Vets! Democrat Jim Hood will never give us his vote is anti-Trump and pro-Crooked Hillary. Get Out and Vote for Tate Reeves on November 5th. He has my Complete &amp; Total Endorsement!	1179538518873448451 
2019-10-02 23:41:51 	tweet   	DEMOCRATS WANT TO STEAL THE ELECTION! #KAG2020 https://t.co/hz6fWLId3L                                                  	1179542037479202816 
2019-10-03 03:09:38 	retweet 	RT @DanScavino: https://t.co/84m1xMRsD0 https://t.co/ymvlDLSxci                                                         	1179594329964400640 
2019-10-03 03:10:39 	retweet 	RT @IvankaTrump: The Texas Success Story...Since the election:⭐️ Employment ⬆️ by 6.4% = 774000 NEW jobs   ⭐️Manufacturing employment…	1179594584868999168 
2019-10-03 03:14:11 	retweet 	RT @DanScavino: https://t.co/avMqf5TvoR                                                                                 	1179595472358522881 
2019-10-03 03:18:24 	retweet 	RT @realDonaldTrump: LOOK AT THIS PHOTOGRAPH! https://t.co/QQYTqG4KTt                                                   	1179596534389837824 
2019-10-03 03:18:57 	retweet 	RT @DevinNunes: My statement on the latest fiasco https://t.co/B2lNf6Bb60                                               	1179596675280707585 
2019-10-03 10:00:00 	tweet   	The U.S. won a $7.5 Billion award from the World Trade Organization against the European Union who has for many years treated the USA very badly on Trade due to Tariffs Trade Barriers and more. This case going on for years a nice victory!	1179697599143653377 
2019-10-03 10:37:33 	tweet   	“The Ukraine controversy continues this morning as new documents obtained by @FoxNews show that a former Ukrainian prosecutor said that he was forced to back off looking into a firm tied to Hunter Biden.” @MariaBartiromo  Does anyone other than Fake News protectors have a doubt?	1179707050743488512 
2019-10-03 10:39:12 	retweet 	RT @JosephStanley82: Biden to trump - "I am creepy" https://t.co/zYEtoCqD0m                                             	1179707468076781568 
2019-10-03 10:49:09 	retweet 	RT @NancyJKoch: Franklin Graham calls for prayer to 'change hearts' of Democrats - A call to pray for our Nation and its healing❣️⁦@realDon…	1179709971438669824 
2019-10-03 10:52:11 	tweet   	Keep up the great work Kellie! https://t.co/PcAnK009EW                                                                  	1179710734030249984 
2019-10-03 11:22:55 	tweet   	Great job Richard! https://t.co/Uv8xgZPshu                                                                              	1179718467060211713 
2019-10-03 11:24:04 	retweet 	RT @govtrack: Duplication Scoring Act from @RandPaul and @RepMarkMeadows would help prevent new laws or programs that accidentally duplicat…	1179718758207819777 
2019-10-03 11:24:58 	retweet 	RT @DevinNunes: Must watch before any Dem press conferences...all you need to know.  https://t.co/fz9gtRd37u            	1179718984901505025 
2019-10-03 11:25:54 	retweet 	RT @DevinNunes: 😳 Very convenient... https://t.co/Cb99Tg3XCG                                                            	1179719218503323650 
2019-10-03 11:28:49 	tweet   	A great book by a brilliant author. Buy it now! https://t.co/L8XC5Nnj4N                                                 	1179719951881576448 
2019-10-03 11:29:53 	tweet   	Thank you Hugh! https://t.co/So77AMeK5u                                                                                 	1179720222351269888 
2019-10-03 11:31:53 	tweet   	Book is doing really well. A study in unfairness to a potentially great Justice! https://t.co/i6GwghuEsU                	1179720723969052672 
2019-10-03 11:33:00 	tweet   	The Republican Party has never had such support! https://t.co/P6GHgBv3v9                                                	1179721004291170304 
2019-10-03 11:36:23 	tweet   	Schiff is a lying disaster for our Country. He should resign! https://t.co/ytwEy5NasJ                                   	1179721857441902593 
2019-10-03 11:37:44 	retweet 	RT @ByronYork: So State Department inspector general asks for 'urgent' briefing on Capitol Hill. Trump and Ukraine! Then admits he's had 'u…	1179722195288907776 
2019-10-03 11:40:15 	retweet 	RT @AndrewCMcCarthy: Do Republicans See the Strategy to Discredit the Barr Investigation? - my @NRO column from yesterday: https://t.co/cZO…	1179722829010538496 
2019-10-03 11:44:47 	retweet 	RT @DavidAFrench: Biden’s gun plan? It could destroy the gun industry for selling lawful constitutionally-protected products and impair Am…	1179723972407103489 
2019-10-03 11:47:55 	retweet 	RT @RichLowry: Excited to share that my new book “The Case for Nationalism: How It Made Us Powerful United and Free” will be out Novembe…	1179724760722345984 
2019-10-03 12:05:51 	retweet 	RT @replouiegohmert: Honored heroic wounded warriors today at an event hosted by All Saints Episcopal School in #TX01. God bless our troops…	1179729271620849664 
2019-10-03 12:07:04 	retweet 	RT @TrumpWarRoom: NBC News reports that Hunter Biden met with a Chinese banker while joining then-VP Joe Biden’s official 2013 trip to Chin…	1179729579239448582 
2019-10-03 12:09:33 	tweet   	Schiff is a lowlife who should resign (at least!). https://t.co/nGp9aFP3rX                                              	1179730204001996800 
2019-10-03 13:26:53 	retweet 	RT @DonaldJTrumpJr: Good times with @seanhannity last night talking Adam #FullOfSchiff“Schiff is basically the Jussie Smollett of Congres…	1179749665941676032 
2019-10-03 13:40:19 	tweet   	Fake News just like the snakes and gators in the moat. The Media is deranged they have lost their minds! https://t.co/rk26SXj4il	1179753043908268032 
2019-10-03 15:36:45 	tweet   	https://t.co/2TfEyp1dHX                                                                                                 	1179782346209251328 
2019-10-03 17:04:36 	tweet   	Leader McCarthy we look forward to you soon becoming Speaker of the House. The Do Nothing Dems don’t have a chance! https://t.co/uWPdGJg99F	1179804457112129537 
2019-10-03 17:16:47 	tweet   	95% Approval Rating in the Republican Party and record setting fundraising that has taken place over the past two weeks. Thank you!	1179807522116575232 
2019-10-03 19:27:37 	tweet   	ELECTION INTERFERENCE!                                                                                                  	1179840448225054720 
2019-10-03 19:56:51 	tweet   	Great time at The Villages in Florida today. Sorry we couldn’t get everybody in. I will be back soon! https://t.co/ia87A0sEue	1179847803574423552 
2019-10-03 20:32:05 	tweet   	There wasn’t ANYTHING said wrong in my conversation with the Ukrainian President. This is a Democrat Scam!              	1179856669901111297 
2019-10-03 20:36:46 	tweet   	“Trump Fundraising Haul Shows Impeachment Backfiring on Dems” https://t.co/LM1hTQX0lY                                   	1179857849570082817 
2019-10-03 20:44:21 	tweet   	“This is yet again an example of Democrats projecting THEIR criminal acts on President Trump. President Trump is an innocent man. It is a lawless coup attempt against a duly elected President.” @replouiegohmert @BreitbartNews	1179859755478634497 
2019-10-03 20:53:41 	tweet   	DRAIN THE SWAMP! https://t.co/N3FaZ5Dkjq                                                                                	1179862105945542656 
2019-10-03 20:59:06 	tweet   	Thank you @JennaEllisRives really well done! https://t.co/N2VsQ8y0rb                                                    	1179863468582719488 
2019-10-03 21:21:44 	tweet   	“It was just a congenial phone call but its become so big. I’ve never seen the Media work so hard with so little.” @greggutfeld @FoxNews  Witch Hunt!	1179869164632043520 
2019-10-03 22:49:48 	tweet   	Today at The Villages in Florida it was my great honor to sign an Executive Order on protecting and improving Medicare for our Nation’s Seniors. Today’s action is only the latest of many important steps we are taking to dramatically improve healthcare for the American People! https://t.co/nWfn2r10o5	1179891326151733249 
2019-10-03 23:02:18 	tweet   	The Greatest Witch Hunt in the history of our Country! https://t.co/5wvry1rkBT                                          	1179894472739627008 
2019-10-03 23:19:12 	tweet   	"...blowing MASSIVE holes inside of the theory the narrative that Chairman Schiff has been providing to the public." @RepLeeZeldin https://t.co/CUJhiKZfgr	1179898724899835904 
2019-10-04 01:04:38 	tweet   	As the President of the United States I have an absolute right perhaps even a duty to investigate or have investigated CORRUPTION and that would include asking or suggesting other Countries to help us out!	1179925259417468928 
2019-10-04 01:16:57 	tweet   	Another big loss for the Do Nothing Dems! https://t.co/Pwp7dYdF8e                                                       	1179928359679270912 
2019-10-04 01:17:13 	retweet 	RT @JesseBWatters: “Just because Joe Biden is running against President @realdonaldtrump doesn’t mean he’s above the law.” #TheFive https:/…	1179928424690925570 
2019-10-04 01:17:52 	retweet 	RT @realDonaldTrump: Today at The Villages in Florida it was my great honor to sign an Executive Order on protecting and improving Medicar…	1179928588738580486 
2019-10-04 01:18:21 	retweet 	RT @realDonaldTrump: The Greatest Witch Hunt in the history of our Country! https://t.co/5wvry1rkBT                     	1179928713305174017 
